latitude,longitude,depth,mag,Timestamp,Year
35.269,31.912,25,4.1,1048110628,2003
38.226,33.987,10,4.1,1047017559,2003
35.865,36.282,33,4.4,1046228902,2003
35.06,32.74,30,3,1044940377,2003
35.59,32.246,25,4.1,1043800403,2003
35.775,32.326,25,3.7,1043267264,2003
35.502,33.952,25,3.5,1042607231,2003
35.855,32.35,25,3.1,1042256155,2003
36.221,32.3,10,3.2,1040936519,2002
37.524,36.201,10,4.9,1039827763,2002
35.893,36.356,13,3.9,1037928892,2002
38.022,38.431,10,4.6,1037669136,2002
35.545,33.027,5,3.3,1036089060,2002
35.635,32.057,25,3.1,1035691804,2002
35.121,32.809,36,4.1,1035511005,2002
35.185,33.407,30,3.2,1034694616,2002
35.64,33.175,25,3.6,1033876149,2002
35.506,33.675,25,3.3,1033859500,2002
35.04,33.206,50,3.3,1031885789,2002
35.237,37.232,9.8,4.2,1031515071,2002
35.135,31.818,25,3.2,1030818200,2002
35.361,33.427,25,3,1030118288,2002
37.394,36.341,8.5,4.3,1022116080,2002
35.195,32.63,78,4.2,1019774088,2002
35.222,33.725,25,3.2,1013718701,2002
35.745,32.457,25,3.2,1013655895,2002
34.983,31.795,10,3.1,1008015187,2001
37.861,39.633,10,4.1,1006851207,2001
36.879,34.801,33,4.2,1005573556,2001
37.249,36.136,10,5.1,1004531632,2001
35.651,32.418,26,3.4,1004128081,2001
36.899,35.207,33,4.7,1003420230,2001
38.537,40.679,33,3.6,1001432538,2001
36.028,32.323,33,4.4,1001418813,2001
38.6,39.841,33,4.3,999466949,2001
35.198,33.904,10,4.4,999389004,2001
35.08,33.746,33,4.4,999372162,2001
37.011,36.145,10,3.8,997313762,2001
37.174,36.311,5,3.9,993493714,2001
37.238,36.206,5,5.5,993475726,2001
35.742,34.17,25,3.8,993303432,2001
35.892,31.909,10,3.3,991653864,2001
38.52,40.647,33,3.8,989584234,2001
36.527,35.658,33,3.5,988546654,2001
36.743,33.547,11,3.5,987510736,2001
38.594,33.798,12,4,984338505,2001
36.705,35.167,11,3.4,983284978,2001
37.707,38.539,10,3.1,983156595,2001
38.565,39.249,10,3.3,983100336,2001
38.651,36.232,10,3.2,983010293,2001
38.19,39.266,8.8,4.3,982454835,2001
35.966,32.267,25,3.4,980225649,2001
37.056,36.127,10,4.5,979733393,2001
37.591,38.474,15,3.1,979441441,2001
38.615,40.259,10,4.6,977657447,2000
35.102,32.301,20,3.1,976715407,2000
35.078,32.387,15,3,976714628,2000
36.657,32.294,25,3.7,973522595,2000
37.306,33.219,25,3.6,969619314,2000
37.064,33.213,33,3.9,969506811,2000
37.084,36.795,10,3.7,969500271,2000
36.255,33.708,25,3,968635500,2000
35.536,32.056,20,3.7,965194253,2000
37.702,36.558,10,3.9,962854579,2000
36.337,31.989,33,3.5,960763442,2000
35.365,33.3,20,3,960714393,2000
36.144,35.107,33,4.4,959413771,2000
38.245,39.425,10,4.4,959024931,2000
37.93,32.335,33,3.8,958342768,2000
37.049,36.085,10,4.7,958100504,2000
38.164,38.777,5.4,4.5,957741054,2000
38.183,38.747,1.6,4.2,957690524,2000
35.068,32.3,20,3,956923936,2000
35.228,32.932,15,3.2,955157624,2000
35.171,34.132,15,3.8,955019159,2000
36.67,34.258,33,3.8,954721430,2000
37.624,37.387,9,4.3,954696413,2000
37.636,37.322,9,4.5,954675685,2000
36.432,31.816,25,3.4,954303734,2000
35.667,32.089,25,3,953364168,2000
37.203,35.254,10,3.6,952535685,2000
37.235,35.134,33,4,952341697,2000
37.174,35.246,50.8,4,952338521,2000
37.945,32.448,10,3.6,952317323,2000
37.483,36.137,5,3.7,947973863,2000
38.531,38.857,5.1,3.6,946844915,2000
37.726,36.009,0.1,3.9,942545471,1999
37.855,31.947,10,4.1,941235002,1999
39.047,40.137,10,3.5,940846060,1999
39.077,40.252,11.8,3.6,940801905,1999
37.488,38.626,10,4.3,938200083,1999
39.175,40.214,10,4.5,935320375,1999
38.732,39.935,10,3.6,933524364,1999
38.811,31.841,8.7,3.7,933249765,1999
39.057,40.051,3.6,3.8,931814500,1999
35.137,32.231,20,3.2,931437346,1999
38.44,32.002,10,3.3,931292475,1999
35.805,33.948,33,3.7,930900824,1999
35.87,33.94,33,3.7,930900022,1999
38.056,38.331,6,3.7,930722335,1999
35.033,32.417,10,3.3,929351425,1999
37.282,35.885,12,4.4,929057121,1999
35.068,33.954,10.9,3.2,929012291,1999
39.062,38.898,10,3.7,928960162,1999
35.193,33.419,33,3,928940651,1999
37.491,36.351,10,3.4,928011245,1999
37.041,31.942,8,3.3,927758599,1999
36.501,35.252,10,4,925907151,1999
36.76,31.786,33,4.2,925569504,1999
35.797,32.058,15,3.3,925436827,1999
38.353,39.146,33,4.4,923996824,1999
37.771,38.176,8,3.9,923866509,1999
35.011,33.777,33,3.5,922886247,1999
35.051,32.359,8,3,922523216,1999
38.439,39.239,10,4,921359857,1999
35.866,32.213,10,3.6,921318091,1999
35.345,33.676,33,3.1,919155499,1999
35.268,33.499,20,3.1,918983213,1999
36.908,35.546,10,3.8,918830598,1999
37.09,36.224,10,3.7,916884830,1999
37.087,35.782,10,4.3,916365869,1999
36.97,35.484,12,3.5,916345591,1999
39.199,40.478,10,4,916297296,1999
38.671,39.8,10,3.9,915245838,1999
35.797,33.922,25,3.3,914315844,1998
35.896,33.915,10,4.2,914302271,1998
38.591,40.002,10,4.6,914124074,1998
38.857,35.489,10,4.2,913752908,1998
38.969,35.794,10,4.5,913640769,1998
38.864,35.799,10,4.2,913639469,1998
36.977,35.59,14,4,912747567,1998
38.115,38.932,7,3.2,911502928,1998
38.025,38.731,12,3.2,911491316,1998
36.513,36.166,10,3.2,910726982,1998
39.121,40.33,10,4.3,910713294,1998
39.206,40.065,10,4,910688366,1998
39.129,40.046,10,4.3,910687353,1998
39.129,40.377,10,4.5,910676371,1998
35.623,31.799,10,3.6,910654955,1998
39.106,39.961,10,4.1,910348343,1998
37.89,38.792,5,4.1,910143787,1998
38.73,35.707,10,4,909629827,1998
38.742,40.403,10,4.6,907879687,1998
37.843,34.517,67.4,3.9,907422855,1998
38.022,34.387,10,4.2,907261358,1998
36.874,35.546,58.4,3.7,906332194,1998
37.626,37.554,5,3.3,905590305,1998
36.82,35.412,10,3.6,903924391,1998
36.836,35.447,10,4.1,903924037,1998
36.764,35.475,10,3.3,903922314,1998
36.984,35.592,10,3.6,903647593,1998
37.003,35.602,10,3.3,903625164,1998
36.717,35.723,10,3.2,903448511,1998
37.724,38.595,10,3,903351128,1998
36.958,35.685,10,3.6,901514777,1998
36.149,35.855,10,3.6,901093983,1998
36.732,35.996,12.1,4.1,900699314,1998
36.863,35.682,10,3.7,900636213,1998
36.864,35.648,8,4,900473550,1998
35.197,34.113,5,3.4,900395109,1998
37.035,35.707,9,3.8,900326648,1998
37.04,35.592,12,3.8,900322079,1998
36.826,35.519,10,3.9,899649135,1998
36.778,35.35,10,3.4,899620281,1998
36.881,35.433,33,4.4,899544263,1998
36.874,35.321,33,5.4,899518546,1998
37.032,35.726,10,3.1,899514022,1998
37.038,35.734,10,3.4,899485124,1998
36.298,31.894,9,3.4,899346932,1998
36.989,35.559,11,3.7,899274301,1998
37.062,35.595,8,3.1,899174566,1998
37.044,35.739,10,3.7,899172063,1998
36.823,35.602,33,3.2,899146197,1998
37.026,35.69,6,3.9,899114614,1998
37.011,35.463,10,4.1,899047233,1998
36.846,35.45,10,3.2,899039242,1998
36.863,35.286,10,3.9,899033092,1998
36.838,35.717,10,3.5,899022594,1998
36.971,35.462,10,4.7,899006365,1998
36.939,35.72,10,3.3,899001312,1998
36.659,35.743,10,4,898984190,1998
36.97,35.259,10,4.2,898980614,1998
36.969,35.651,10,3.7,898977787,1998
36.997,35.758,10,3.5,898975369,1998
36.964,35.686,33,4.1,898973681,1998
36.969,35.699,7,3.5,898960338,1998
36.949,35.638,10,4.2,898956935,1998
37.184,35.813,13,3.5,898956867,1998
36.806,35.614,10,4.2,898956457,1998
36.878,35.307,33,6.3,898955752,1998
38.278,38.988,10,5.1,894728280,1998
38.64,40.427,10,4.3,893735515,1998
37.862,36.347,9,3.6,893469329,1998
36.598,32.044,10,3.2,892378546,1998
35.087,33.872,50,3.4,891848003,1998
38.196,34.468,10,3.9,891181454,1998
38.199,38.786,5,4.6,891044997,1998
37.993,32.011,5,3.3,890871270,1998
35.906,33.736,5,3.4,890297922,1998
37.571,38.255,10,3.9,890003438,1998
37.127,32.213,10,3.5,888913269,1998
36.582,36.434,6,3.7,888547343,1998
38.129,38.952,10,3.8,885689703,1998
37.153,35.542,10,3.5,883862105,1998
35.44,34.826,10,3.9,882069176,1997
38.309,36.542,10,3.7,876849604,1997
35.104,33.792,33,4.2,870332423,1997
38.988,40.453,10,3.7,868549837,1997
38.73,36.881,10,4,859937858,1997
36.268,36.163,10,4.2,856997272,1997
37.836,36.906,33,4.1,856022171,1997
38.39,40.318,33,4.2,855970853,1997
36.168,35.735,10,4.4,854031194,1997
36.326,36.231,10,4.3,854003362,1997
36.275,35.997,10,5.3,853957649,1997
36.239,35.922,10,5.1,853957490,1997
36.061,35.669,10,4.3,853957326,1997
36.25,35.951,10,5.7,853955838,1997
35.885,32.136,33,3.2,846476482,1996
35.66,32.501,33,3.7,845786548,1996
35.356,32.988,33,3.8,844943332,1996
35.027,32.115,33,4.2,844910257,1996
35.304,32.296,33,3.7,844893170,1996
36.105,31.967,120.1,3.9,837921522,1996
39.003,40.641,10,3.9,836120400,1996
36.107,35.913,10,4.4,835143482,1996
36.139,35.857,10,4,835141451,1996
35.823,35.658,10,4.6,833980396,1996
35.824,35.564,10,3.8,833912749,1996
35.729,35.523,20.8,4.1,833910164,1996
36.661,31.936,33,3.9,833164638,1996
38.222,39.53,33,3.7,831619301,1996
38.698,40.31,10,3.6,830096037,1996
35.026,32.422,33,3.7,829273075,1996
38.232,38.978,10,3.8,828930043,1996
38.296,38.94,10,3.1,828928916,1996
36.911,36.013,10,3.9,827322521,1996
36.238,32.005,10,3.5,825629511,1996
37,36.854,5,3.3,825196010,1996
37.384,36.365,10,3.5,825024921,1996
37.593,36.02,10,3.9,824724351,1996
37.579,36.29,10,3.5,824658232,1996
35.368,32.608,10,3.5,824433433,1996
37.212,36.4,10,3.3,824322983,1996
38.428,38.74,10,3.8,823731210,1996
38.285,38.897,10,4.3,823707087,1996
38.487,39.233,10,4.4,823696026,1996
36.213,35.235,10,3.4,823385802,1996
36.428,35.485,10,3.5,823346989,1996
35.293,32.037,33,3.3,822959870,1996
37.297,36.518,10,3.5,822528830,1996
35.855,35.7,10,3.3,822216518,1996
38.186,37.471,10,4.1,821796358,1996
38.85,36.874,10,3.3,821683621,1996
38.952,36.929,10,3.3,821629848,1996
39.013,36.877,10,3.3,821629596,1996
35.456,39.557,10,4.6,820769316,1996
39.248,40.166,10,3.8,819444671,1995
37.601,35.394,33,3.9,814937580,1995
39.289,36.983,33,4.1,807161195,1995
36.91,35.058,42.3,4.1,803798768,1995
35.167,32.282,10,4.2,803072023,1995
35.039,32.246,10,5.3,801723512,1995
38.246,38.612,10,3.6,798771101,1995
37.169,34.893,33,4.4,798765479,1995
37.467,36.197,23.9,4.6,797804598,1995
34.996,32.441,33,4.1,794367764,1995
35.001,32.373,33,3.7,794346040,1995
35.031,32.196,11.3,4.2,793774380,1995
35.024,32.054,10,3.9,793714471,1995
35.129,32.32,18.8,3.9,793678498,1995
35.068,32.353,10,3.2,793673625,1995
35.055,32.348,10,3.3,793673266,1995
35.364,31.891,10,3.7,793664001,1995
35.125,31.944,10,3.7,793662113,1995
35.023,32.258,10,3.4,793661964,1995
35.066,32.303,10,3.9,793657410,1995
35.087,32.334,10,3.3,793626556,1995
35.149,32.277,10,3.7,793589525,1995
34.988,32.211,25.5,4.6,793585658,1995
34.986,32.533,10,3.9,793584512,1995
35.125,32.329,22.4,4,793583480,1995
35.036,32.193,33,3.5,793579627,1995
35.114,32.325,10,4,793578632,1995
35.201,32.304,10,3.8,793577555,1995
35.043,32.314,10,5.3,793575631,1995
35.573,33.45,10,3.4,793574513,1995
35.123,32.329,10,4.7,793573836,1995
35.046,32.279,10,5.9,793573381,1995
35.849,34.286,33,4.4,792766058,1995
37.378,36.151,27.4,4.5,790660095,1995
35.035,34.426,33,4.1,790393400,1995
38.179,39.67,10,4.7,788770576,1994
35.277,39.745,10,4.6,787768695,1994
38.949,40.302,10,3.9,787454242,1994
35.335,39.557,28.8,5.4,785341862,1994
35.832,36.077,10,3.6,779326434,1994
36.325,36.745,10,3.8,779274405,1994
35.837,35.717,10,4.1,777480130,1994
35.653,35.509,10,4.1,777454291,1994
37.493,36.189,10,4.7,775564665,1994
38.267,38.824,10,4.7,773092951,1994
37.697,37.077,10,4.2,772402288,1994
38.307,39.463,10,4.3,770470388,1994
35.307,38.239,33,3.7,770453009,1994
36.763,35.984,10,3.5,764045216,1994
36.298,36.05,10,3.7,763805329,1994
38.581,33.64,10,3.8,763373728,1994
35.163,32.63,33,4,761835744,1994
36.969,35.828,17.4,4.9,760860918,1994
38.719,38.688,16.8,4.4,759757929,1994
37.475,35.754,10,3.7,758722716,1994
37.002,35.842,25.8,5,757630831,1994
36.798,32.778,10,3.5,755827026,1993
36.761,31.984,10,3.7,755821258,1993
38.193,37.692,10,3.9,744733381,1993
38.058,39.241,14.5,3.5,743983731,1993
37.144,36.868,34,4.2,743217717,1993
39.213,37.266,10,3.5,742676790,1993
37.891,39.315,47.4,4.8,741988089,1993
39.2,40.401,10,4.2,740622771,1993
35.254,33.829,10,3.4,738236087,1993
35.961,32.489,10,3.6,735530948,1993
38.085,38.54,19.6,4.4,733077790,1993
36.548,32.105,10,3.2,731343019,1993
38.038,38.616,10,3.8,730687077,1993
36.445,31.853,10,3.5,730569913,1993
37.413,36.223,10,3.7,729348540,1993
35.142,33.953,59.1,3.7,728417890,1993
35.258,33.874,33,3.5,727921593,1993
35.024,33.213,12.9,3.2,725924781,1993
35.047,33.184,63.9,4,721663126,1992
37.183,31.789,33,3.1,719450284,1992
38.747,38.503,10,4,718554475,1992
34.99,33.584,58.5,4.3,712223919,1992
36.337,36.076,10,3.3,708571871,1992
38.271,36.401,33,4.3,708466099,1992
35.175,33.08,10,3.6,707299475,1992
37.53,36.816,10,4.2,707122555,1992
39.214,40.513,10,3.8,706583807,1992
38.698,40.143,18.3,5.2,705266103,1992
37.271,36.279,33,3.6,704452493,1992
38.068,37.851,10,3.6,701301177,1992
35.113,33.931,60.7,3.8,699305453,1992
35.136,37.01,10,3.2,699069900,1992
39.029,35.775,10,3.9,698085000,1992
37.72,33.072,10,3.5,697579934,1992
38.263,39.038,24.6,3.4,696504730,1992
36.939,33.503,10,3.1,696362308,1992
37.6,35.916,10,4.1,695838167,1992
37.295,37.24,10,3.4,694763387,1992
36.135,31.807,114.9,5.2,691964515,1991
36.911,35.782,20.5,3,691090953,1991
38.904,33.427,10,3.9,690493730,1991
36.743,34.671,10,3.9,689251329,1991
35.602,32.519,98.5,3.5,689120683,1991
36.841,34.826,33,4.4,686838575,1991
37.375,36.047,10,4.3,686430234,1991
37.434,36.346,10,4.8,685916644,1991
36.143,35.861,10,4.4,685246449,1991
37.095,36.034,10,4.1,684846780,1991
36.198,31.807,112.8,4.3,683872719,1991
36.053,35.889,41,4.4,682177299,1991
36.166,35.778,10,4.1,681899602,1991
35.215,31.895,33,4,680158143,1991
35.507,35.457,10,3.5,672783143,1991
35.632,33.459,10,3.5,672344253,1991
37.844,32.058,10,3.8,671957318,1991
37.638,32.086,10,3.6,671749888,1991
37.61,32.047,10,3.7,671493415,1991
35.944,32.14,10,3.8,671291709,1991
37.359,36.221,10,5.4,671245719,1991
38.656,31.786,55.6,3.8,666125892,1991
38.47,36.633,10,3.4,664816760,1991
36.219,33.919,31.3,3.8,660705397,1990
37.064,32.013,10,3.5,660066419,1990
38.391,36.637,33,4.2,659648145,1990
35.847,35.61,10,4.4,657904917,1990
37.049,34.003,29.4,4.3,656128853,1990
35.077,33.85,33,3.4,644834548,1990
38.211,40.571,33,4.4,636605982,1990
36.077,31.907,10,3.4,635263262,1990
35.361,31.859,33,4,630465620,1989
35.891,32.607,33,3,629610702,1989
36.34,33.95,10,3.5,625272363,1989
36.507,32.019,10,3.6,625138609,1989
37.005,35.951,33,3.9,624460556,1989
37.328,35.808,10,3.7,624455891,1989
39.02,35.627,10,4.2,623992136,1989
38.957,35.554,10,4.3,622088854,1989
36.462,34.768,61.4,3.9,616916498,1989
36.719,35.943,41.6,5.1,614660997,1989
36.369,31.965,112.3,4,613518656,1989
36.467,38.351,10,3.9,612377045,1989
35.881,33.639,10,3.2,605205785,1989
38.124,39.585,10,4.3,601234097,1989
38.751,40.904,10,4.3,600246468,1989
37.593,32.146,29.4,4.5,598998967,1988
37.596,32.169,7.8,4.3,598825979,1988
35.768,35.892,46.6,4.6,586644150,1988
38.23,38.729,10,4.2,585348252,1988
36.541,34.375,33,3.8,584456437,1988
38.847,40.459,10,4.4,576560086,1988
39.276,40.46,10,4.5,575761324,1988
37.795,37.611,8.1,4.4,569540464,1988
36.658,35.4,10,3.4,568851134,1988
36.435,35.432,10,4.4,568009061,1988
36.935,35.951,47.6,4.3,567969967,1987
37.186,36.464,10,3.6,564443139,1987
37.691,37.551,10,3.9,563290200,1987
37.755,37.933,10,4.5,562588106,1987
39.099,40.354,10,4.3,557894771,1987
38.314,39.292,10,4.5,551516000,1987
35.785,35.06,33,4.7,550822662,1987
35.34,38.071,33,4.8,548550040,1987
38.418,40.551,10,4.9,540975101,1987
39.215,36.436,10,3.9,538085518,1987
38.905,40.273,10,4.4,528652414,1986
37.992,39.123,10,4.1,526718865,1986
36.088,32.133,99.5,4.3,525264861,1986
37.954,37.699,10,4.6,523911103,1986
37.197,37.257,10,4.6,523655920,1986
37.2,37.3,11.5,5,523416800,1986
37.839,35.905,10,4.2,522216078,1986
38.058,37.892,10,4,519359431,1986
38.011,37.859,10,4.3,519213744,1986
38.042,37.928,10,4.4,519211113,1986
38.051,37.976,10,4.7,518774259,1986
37.996,37.881,10,4.3,518671841,1986
38.042,37.897,10,4.2,518465705,1986
38.017,37.876,10,4.6,518443674,1986
38.033,37.919,10,4.5,518441385,1986
37.672,37.982,10,4.6,518439031,1986
38.001,37.917,10,5.8,518438386,1986
38.349,39.116,10,3.9,517853039,1986
38.054,38.026,10,4.2,515853332,1986
37.976,37.824,10,3.8,515710822,1986
38.087,37.861,10,4.6,515660489,1986
37.993,37.806,9.6,6.1,515648138,1986
36.11,31.921,10,3.4,511397136,1986
37.519,35.176,33,4.3,503993474,1985
37.604,35.501,33,4.6,503989535,1985
37.664,33.208,10,4.2,501034572,1985
35.061,33.475,62.8,4.1,500988386,1985
37.278,36.978,30,4.5,488275113,1985
38.446,39.42,10,4.2,487567218,1985
39.255,33.161,10,4.2,478702932,1985
39.169,36.012,10,4.5,475291407,1985
35.346,35.322,33,4.6,472226374,1984
37.162,36.126,40.5,4.3,469337327,1984
38.785,38.025,10,4.6,458769651,1984
37.09,36.147,26.2,4.7,438480847,1983
35.157,33.859,33,4.5,436474317,1983
38.427,39.109,10,4.3,416120537,1983
37.874,38.189,10,4.5,410378750,1983
39.242,40.203,10,4.6,410310378,1983
38.318,40.588,33,4.5,408471958,1982
38.338,40.599,10,4.9,408321098,1982
39.151,38.091,10,4.3,396770757,1982
35.124,33.787,59.1,4.6,390713283,1982
38.36,39.577,10,4.5,388519445,1982
37.444,34.771,10,4.3,388454521,1982
36.053,35.817,33,4.3,382290600,1982
35.962,35.634,10,4.4,380313527,1982
37.918,38.091,10,4.4,364834468,1981
36.127,35.939,33,4.4,362735944,1981
36.411,36.176,33,4.4,351902467,1981
36.28,36.319,33,4.5,351398513,1981
38.079,38.473,10,5.1,348827266,1981
38.579,39.388,10,4.2,343737166,1980
38.064,38.75,10,4.6,341298983,1980
37.456,36.888,10,4.1,339629495,1980
38.425,40.897,10,5,332166805,1980
36.237,33.888,42,4.2,331613283,1980
37.693,36.101,33,4.2,327599431,1980
37.825,38.119,10,4.1,319502573,1980
36.557,36.466,11,4.7,315665543,1980
37.47,35.847,41,5.1,315198547,1979
38.662,39.803,10,5,306000891,1979
38.902,38.786,10,4.2,302248172,1979
37.63,36.127,51,4.7,293966882,1979
37.794,39.015,10,4.4,290840654,1979
38.359,36.322,10,4,287212303,1979
38.07,37.468,10,5.1,281589154,1978
38.092,38.478,10,4.1,279600352,1978
37.963,38.469,10,4.2,275268556,1978
37.935,38.558,10,4.6,275254666,1978
38.105,38.65,10,4.7,275224126,1978
38.658,40.712,33,4.6,271876811,1978
38.106,32.529,33,4.3,258375682,1978
37.902,32.662,10,4.6,257136683,1978
37.166,36.756,36,4.5,255906636,1978
38.582,40.677,43,4.6,253843761,1978
37.226,35.998,33,4.7,250728513,1977
37.724,32.043,33,4.2,249511362,1977
37.418,31.996,33,4.2,245686260,1977
38.636,39.852,33,4.3,237978033,1977
38.774,40.019,10,4.7,232494218,1977
38.562,40.024,21,5.2,228105598,1977
38.477,40.583,23,4.8,213642714,1976
38.298,40.853,22,5.1,210809254,1976
38.481,40.447,33,4,209531085,1976
36.767,35.893,41,4.2,207559404,1976
37.556,36.051,33,4.7,206310248,1976
38.327,40.463,33,4.2,205752882,1976
38.451,40.066,30,4.3,205145413,1976
38.999,40.235,33,3.6,195431491,1976
38.963,40.884,54,4.7,190414725,1976
38.389,40.28,15,4.6,189187218,1975
38.51,40.474,6,4.6,189182163,1975
38.117,40.189,22,3.8,186449615,1975
38.553,40.644,33,4.4,185265915,1975
38.613,40.698,41,4.7,185200324,1975
38.578,40.537,33,4,184683249,1975
38.625,40.809,33,4.3,182382445,1975
38.77,40.541,48,4.5,181889997,1975
38.534,40.71,33,4.7,181580295,1975
38.576,40.527,33,4.6,180805275,1975
38.325,40.622,33,4.4,180561969,1975
38.672,40.773,33,4.5,180460406,1975
38.458,40.505,44,4.6,180184884,1975
38.67,40.856,15,4.2,180144859,1975
38.467,40.665,15,4.4,180103873,1975
39.224,40.719,33,4.6,179714494,1975
38.944,40.416,33,3.4,179316422,1975
38.671,40.398,33,3.5,179306011,1975
38.477,40.499,33,4.2,179275370,1975
38.232,40.472,33,4.5,179238240,1975
38.413,40.572,33,4.9,179237447,1975
38.428,40.83,33,5.2,179232735,1975
38.539,40.589,33,5.1,179230388,1975
38.474,40.723,26,6.7,179227210,1975
36.581,36.463,15,4.8,157768196,1975
37.721,31.952,33,4.3,154475253,1974
37.517,36.213,33,4.3,148280104,1974
38.732,38.968,11,4.4,146324190,1974
36.595,34.439,33,4,141488677,1974
38.728,39.179,33,4.5,141253570,1974
36.269,31.854,33,4.2,136342532,1974
37.651,37.825,33,3.4,133995217,1974
37.949,38.196,30,4.4,127752089,1974
38.491,39.621,33,4.9,116478124,1973
38.709,33.004,33,4.6,104718663,1973
38.934,40.653,10,6.9,43778642,1971
